,K-O,Hi-Lo,Hi-Opt I,Hi-Opt II,Knock-Out,KISS,Zen,Omega II,Red 7,Wizard Ace,Halves,No Strategy
1606,50.4314,49.9943,50.4837,50.3618,50.1603,49.9778,50.1983,50.2758,50.3676,49.819,50.0532,50.7712
1607,50.4294,49.987,50.4874,50.3649,50.1608,49.9716,50.2033,50.2706,50.3679,49.8282,50.0492,50.7684
1608,50.4291,49.987,50.4775,50.3613,50.1556,49.9642,50.1986,50.2806,50.3592,49.8397,50.0571,50.7617
1609,50.4232,49.9813,50.476,50.3724,50.1521,49.9631,50.198,50.2838,50.359,49.8313,50.056,50.7612
1610,50.4292,49.9859,50.4758,50.3631,50.1526,49.9614,50.1967,50.278,50.3667,49.8353,50.0503,50.7545
1611,50.4289,49.9904,50.4805,50.3668,50.1412,49.9648,50.1904,50.2733,50.3699,49.8309,50.0486,50.7393
1612,50.4185,49.9983,50.4763,50.3717,50.149,49.9654,50.2032,50.2788,50.3713,49.8242,50.0553,50.7292
1613,50.4227,50.0102,50.4675,50.3754,50.154,49.9677,50.2127,50.2792,50.3711,49.8266,50.0609,50.7219
1614,50.4275,50.0186,50.4639,50.3701,50.1494,49.9909,50.2081,50.2683,50.3743,49.8273,50.0558,50.7096
1615,50.4301,50.0181,50.467,50.3761,50.1454,49.9983,50.2113,50.2721,50.378,49.828,50.0434,50.7041
1616,50.4236,50.0169,50.4785,50.3831,50.1386,49.9943,50.2191,50.2753,50.3721,49.832,50.0416,50.7002
1617,50.4346,50.013,50.4703,50.375,50.1374,49.996,50.224,50.2695,50.3724,49.8293,50.0326,50.6987
1618,50.436,50.0175,50.4633,50.3883,50.1317,49.996,50.221,50.2822,50.3666,49.8288,50.0472,50.6943
1619,50.4329,50.0208,50.4681,50.3942,50.1422,50.0028,50.2125,50.2731,50.3546,49.8306,50.0562,50.6894
1620,50.4265,50.0219,50.4784,50.3867,50.1399,50.0011,50.2112,50.2617,50.3527,49.8403,50.0612,50.6923
1621,50.4257,50.0416,50.4809,50.3831,50.1421,49.9994,50.2077,50.2576,50.3519,49.832,50.055,50.6874
1622,50.4249,50.041,50.4823,50.3862,50.1403,49.9955,50.2087,50.2597,50.3567,49.8287,50.0578,50.6875
1623,50.4201,50.0466,50.4826,50.3854,50.1408,49.9983,50.2075,50.2539,50.3576,49.8277,50.0768,50.6905
1624,50.4188,50.055,50.4767,50.379,50.1373,50.0039,50.2062,50.2465,50.3563,49.834,50.0778,50.6799
1625,50.4207,50.0533,50.4719,50.3905,50.1278,50.0056,50.2173,50.2413,50.3605,49.8436,50.08,50.6789
1626,50.426,50.0538,50.4873,50.3914,50.1254,50.0034,50.2222,50.2495,50.367,49.8386,50.0901,50.6813
1627,50.4241,50.0437,50.4791,50.385,50.136,50.0051,50.231,50.2656,50.3707,49.8393,50.0989,50.6843
1628,50.4361,50.0464,50.4844,50.3781,50.1309,49.9978,50.232,50.2693,50.3694,49.8394,50.0972,50.6754
1629,50.4275,50.0459,50.4959,50.3745,50.1352,49.9905,50.2285,50.2658,50.3825,49.8451,50.0888,50.6756
1630,50.42,50.0509,50.4984,50.3815,50.1324,50.0006,50.2379,50.264,50.3789,49.8245,50.0915,50.6718
1631,50.4209,50.0436,50.4908,50.3774,50.134,50.0022,50.236,50.2532,50.3854,49.8151,50.0842,50.6647
1632,50.4228,50.0419,50.481,50.3766,50.1322,50.0056,50.2398,50.2403,50.3885,49.813,50.088,50.6626
1633,50.4159,50.0374,50.4841,50.3769,50.1399,49.9933,50.2435,50.2423,50.3905,49.8087,50.078,50.6627
1634,50.4107,50.0379,50.4799,50.3801,50.1448,50.0089,50.259,50.2416,50.3925,49.801,50.079,50.6629
1635,50.4148,50.039,50.4824,50.3837,50.1381,50.005,50.2516,50.2415,50.3911,49.8067,50.0823,50.658
1636,50.4246,50.0423,50.4904,50.3818,50.138,50.0078,50.2392,50.2285,50.3937,49.8135,50.0867,50.6526
1637,50.4226,50.0434,50.4906,50.3855,50.1351,50.0061,50.2446,50.2267,50.3946,49.8164,50.0806,50.6628
1638,50.4285,50.0406,50.4903,50.3841,50.1223,50.0011,50.2511,50.2249,50.4071,49.8181,50.0705,50.6741
1639,50.4221,50.0317,50.4889,50.3756,50.1217,50.0078,50.2404,50.2281,50.4046,49.8088,50.0638,50.6792
1640,50.4197,50.0272,50.4947,50.3831,50.1371,50.0173,50.2397,50.2269,50.4082,49.8095,50.0577,50.6755
1641,50.4133,50.0194,50.5,50.3956,50.1276,50.0223,50.2396,50.2273,50.4147,49.8207,50.0693,50.6845
1642,50.4075,50.0261,50.508,50.4087,50.1286,50.0167,50.2561,50.2355,50.4116,49.8191,50.0692,50.6791
1643,50.4012,50.0283,50.5071,50.4095,50.1286,50.0161,50.2548,50.2447,50.4136,49.8126,50.0758,50.6837
1644,50.3949,50.0277,50.5096,50.4093,50.1307,50.0211,50.2508,50.2501,50.4161,49.8088,50.0835,50.6755
1645,50.3991,50.026,50.5082,50.4068,50.124,50.0128,50.2534,50.2561,50.4302,49.8067,50.0868,50.6834
1646,50.3955,50.0266,50.4968,50.3966,50.1179,50.0089,50.246,50.2609,50.4327,49.8002,50.089,50.6886
1647,50.4047,50.0216,50.4893,50.3876,50.1057,50.0083,50.2459,50.2668,50.4236,49.7931,50.0928,50.6832
1648,50.3989,50.0326,50.4857,50.3956,50.1007,50.0039,50.2452,50.2661,50.4168,49.785,50.0933,50.6827
1649,50.4036,50.0226,50.4953,50.4025,50.1045,50.0116,50.2489,50.2797,50.4231,49.7801,50.0993,50.6801
1650,50.4133,50.0304,50.5011,50.399,50.1011,50.0138,50.2554,50.2801,50.4229,49.7819,50.113,50.6924
1651,50.4235,50.0359,50.5151,50.4048,50.1104,50.0155,50.2492,50.2904,50.4248,49.7821,50.1162,50.6909
1652,50.4221,50.0325,50.5143,50.4089,50.1163,50.0044,50.2462,50.288,50.408,49.7899,50.1096,50.696
1653,50.4191,50.0353,50.5112,50.407,50.107,49.9967,50.2472,50.2884,50.4155,49.7851,50.1023,50.705
1654,50.4221,50.0292,50.5087,50.4156,50.1041,50.0094,50.2504,50.2904,50.4169,49.788,50.1078,50.7001
1655,50.4142,50.0292,50.4947,50.4115,50.1107,50.0138,50.2541,50.2891,50.4309,49.7996,50.1099,50.6947
1656,50.4129,50.0396,50.4922,50.4151,50.1057,50.0226,50.2457,50.2758,50.4405,49.7899,50.1065,50.6921
1657,50.4219,50.033,50.4853,50.4165,50.1056,50.0204,50.2466,50.2827,50.443,49.7911,50.1109,50.6862
1658,50.4233,50.0253,50.4932,50.4168,50.1214,50.0187,50.2585,50.2771,50.4466,49.7918,50.1119,50.6924
1659,50.4127,50.0307,50.5088,50.4083,50.1251,50.0176,50.2622,50.2791,50.4485,49.7996,50.1064,50.6903
1660,50.4031,50.0247,50.5091,50.4075,50.1218,50.0127,50.2686,50.2762,50.457,49.7992,50.1025,50.6844
1661,50.3963,50.0197,50.5154,50.3952,50.1179,50.0149,50.2745,50.2766,50.4556,49.7899,50.1051,50.6933
1662,50.3901,50.0082,50.5167,50.3933,50.1151,50.0088,50.2727,50.2699,50.451,49.7912,50.1083,50.6896
1663,50.3959,50.0044,50.5104,50.3871,50.1199,50.0049,50.272,50.2691,50.448,49.7792,50.1094,50.687
1664,50.3951,50.0022,50.5144,50.3803,50.1193,50.0077,50.2691,50.2657,50.4461,49.7848,50.1093,50.6783
1665,50.4068,50.006,50.5179,50.3806,50.1138,50.0203,50.2547,50.2661,50.4371,49.7811,50.0978,50.6839
1666,50.4044,50.006,50.5242,50.3804,50.1143,50.0176,50.2529,50.2577,50.4248,49.784,50.0835,50.6857
1667,50.3993,50.0,50.5189,50.3818,50.1158,50.0115,50.2528,50.2483,50.4202,49.7951,50.0693,50.6809
1668,50.4115,49.9913,50.5224,50.3723,50.1136,50.0088,50.2619,50.2563,50.4341,49.7859,50.0665,50.6745
1669,50.4129,49.9907,50.5189,50.3688,50.1233,50.0175,50.2596,50.2562,50.442,49.7975,50.0681,50.6725
1670,50.411,49.9858,50.5218,50.3686,50.1238,50.0153,50.2594,50.2517,50.4505,49.8058,50.0708,50.683
1671,50.4146,49.9749,50.5166,50.3678,50.127,50.0077,50.2603,50.2477,50.4497,49.8168,50.0806,50.6782
1672,50.4094,49.9738,50.5108,50.3676,50.128,50.0137,50.2596,50.247,50.445,49.8158,50.0865,50.6707
1673,50.4125,49.9755,50.5084,50.369,50.1284,50.0191,50.2633,50.2507,50.4388,49.8198,50.0799,50.6676
1674,50.4144,49.9766,50.5086,50.3688,50.1338,50.0044,50.2593,50.2446,50.438,49.8199,50.0788,50.6622
1675,50.412,49.9701,50.5181,50.3648,50.1299,50.0104,50.2532,50.2422,50.4513,49.8287,50.0668,50.6608
1676,50.4133,49.9717,50.5107,50.364,50.1417,50.0076,50.2693,50.2405,50.4532,49.8353,50.0667,50.6647
1677,50.4136,49.9674,50.5034,50.3622,50.1444,49.9946,50.2762,50.2414,50.4502,49.8381,50.0705,50.6747
1678,50.4188,49.9696,50.5063,50.3647,50.1453,49.9924,50.269,50.2424,50.4559,49.8301,50.071,50.6754
1679,50.4174,49.9696,50.5044,50.372,50.1404,50.0016,50.2623,50.2449,50.4562,49.8334,50.0802,50.6706
1680,50.4194,49.9642,50.5035,50.3772,50.1311,50.018,50.2725,50.2491,50.4635,49.8357,50.0693,50.6648
1681,50.4202,49.9691,50.4984,50.3727,50.1478,50.0283,50.2788,50.2636,50.4648,49.845,50.0812,50.6709
1682,50.428,49.974,50.5067,50.3708,50.1418,50.0369,50.2803,50.2607,50.4597,49.8408,50.0854,50.664
1683,50.4267,49.9762,50.5113,50.3711,50.1471,50.0326,50.2855,50.2497,50.4589,49.8533,50.0832,50.6636
1684,50.4313,49.9892,50.4985,50.3698,50.1357,50.0271,50.2934,50.2377,50.4538,49.8561,50.0848,50.6518
1685,50.4407,49.9854,50.4966,50.3691,50.1334,50.0369,50.2981,50.2403,50.4492,49.8562,50.0918,50.6655
1686,50.4421,49.9951,50.5055,50.3662,50.1366,50.0444,50.2947,50.2353,50.4494,49.8541,50.0863,50.6695
1687,50.4499,49.9924,50.5036,50.3789,50.1268,50.0352,50.2913,50.2454,50.4465,49.8558,50.0949,50.6658
1688,50.4614,50.0049,50.5,50.3867,50.1241,50.0325,50.2863,50.2388,50.444,49.8554,50.0927,50.6595
1689,50.4531,50.0,50.51,50.3865,50.1208,50.0406,50.291,50.2526,50.4438,49.8549,50.0921,50.6477
1690,50.4544,49.9962,50.4935,50.3868,50.1159,50.0433,50.2843,50.26,50.4403,49.8529,50.1028,50.6549
1691,50.4563,49.9957,50.4889,50.3802,50.118,50.0351,50.2944,50.2588,50.4486,49.8454,50.1017,50.6588
1692,50.4496,49.9919,50.4886,50.3756,50.1184,50.0275,50.2964,50.2549,50.444,49.8449,50.0978,50.6584
1693,50.4525,49.9995,50.491,50.37,50.105,50.0184,50.2919,50.2569,50.4454,49.8445,50.1112,50.658
1694,50.4464,49.9909,50.4902,50.3768,50.1012,50.0151,50.296,50.246,50.4537,49.8489,50.1031,50.6636
1695,50.4402,49.9919,50.4856,50.3841,50.0995,50.0075,50.3023,50.2426,50.4454,49.8458,50.0982,50.6616
1696,50.4448,49.9887,50.4875,50.3935,50.0984,50.0005,50.294,50.236,50.4451,49.833,50.089,50.6569
1697,50.4499,49.9925,50.4942,50.396,50.1106,50.0086,50.2874,50.2407,50.4427,49.8336,50.082,50.6635
1698,50.4501,49.9968,50.4891,50.3968,50.1063,49.9962,50.2808,50.2358,50.4345,49.8423,50.0932,50.669
1699,50.4467,49.9946,50.4925,50.3934,50.111,49.9849,50.2844,50.2329,50.4326,49.8408,50.0867,50.6697
1700,50.4448,50.0027,50.4906,50.3915,50.1104,49.9978,50.2827,50.2275,50.4382,49.85,50.0931,50.6785
1701,50.4483,50.0043,50.4861,50.3859,50.1018,50.0,50.2836,50.2364,50.4417,49.8479,50.0941,50.6727
1702,50.4491,50.0,50.489,50.3927,50.0975,50.0038,50.2759,50.2277,50.4489,49.8518,50.0866,50.6814
1703,50.443,49.9984,50.4823,50.3876,50.0857,50.008,50.2693,50.2169,50.4444,49.854,50.0833,50.674
1704,50.4502,50.0043,50.4783,50.3853,50.0846,50.0064,50.2697,50.2376,50.442,49.8594,50.0838,50.6592
1705,50.4419,50.0,50.4844,50.3845,50.0867,50.0118,50.285,50.2391,50.4263,49.8691,50.0795,50.6491
1706,50.4342,49.9957,50.4809,50.379,50.084,50.0102,50.2827,50.2432,50.4223,49.8649,50.0869,50.6546
1707,50.4489,49.9995,50.4748,50.3883,50.0839,50.0059,50.2772,50.2633,50.4354,49.8714,50.0847,50.6601
1708,50.4629,50.0064,50.4718,50.3881,50.0807,50.0064,50.2845,50.2637,50.4378,49.8597,50.0943,50.6576
1709,50.4701,50.0021,50.4785,50.3868,50.0722,49.9995,50.2865,50.2593,50.438,49.87,50.0963,50.6572
1710,50.4719,49.9979,50.4777,50.3892,50.0742,49.9989,50.2842,50.2639,50.4399,49.8775,50.1,50.6493
1711,50.4642,49.9867,50.4779,50.3853,50.0752,49.992,50.2803,50.2733,50.4354,49.8781,50.101,50.6468
1712,50.4645,49.9862,50.476,50.3877,50.0741,49.9893,50.2759,50.2636,50.4325,49.8792,50.1052,50.6427
1713,50.4685,49.9862,50.4773,50.3992,50.0805,49.9915,50.2779,50.2634,50.4333,49.8814,50.1115,50.6482
1714,50.4777,49.9787,50.4866,50.3926,50.0905,49.9867,50.2793,50.2654,50.4368,49.8852,50.1183,50.6569
1715,50.4732,49.9883,50.4842,50.3971,50.0862,49.9904,50.2765,50.2684,50.4317,49.8901,50.1156,50.6549
1716,50.4655,49.9942,50.4802,50.3916,50.0877,49.9776,50.279,50.2603,50.4288,49.8779,50.1039,50.6588
1717,50.4695,50.0021,50.4731,50.3877,50.0845,49.9771,50.2735,50.2665,50.4228,49.8796,50.1001,50.6669
1718,50.4692,50.0037,50.4654,50.3991,50.0844,49.9835,50.2681,50.2711,50.4209,49.8918,50.09,50.6729
1719,50.4753,50.0132,50.4619,50.392,50.0897,49.9798,50.2626,50.2805,50.4201,49.8887,50.0847,50.6683
1720,50.4718,50.0048,50.4643,50.3886,50.0901,49.992,50.2588,50.2677,50.4194,49.8867,50.0894,50.6674
1721,50.47,50.0101,50.4598,50.3772,50.0911,50.0,50.2533,50.2654,50.4112,49.8804,50.0888,50.6601
1722,50.4797,50.0111,50.4601,50.3744,50.0885,50.008,50.2548,50.2637,50.4009,49.8773,50.0967,50.6586
1723,50.47,50.0159,50.4635,50.3715,50.0842,50.0021,50.2631,50.2651,50.3975,49.88,50.1077,50.6598
1724,50.4776,50.0201,50.4558,50.3671,50.0936,49.9979,50.2539,50.2591,50.3952,49.8832,50.1045,50.6653
1725,50.4894,50.0185,50.4524,50.3669,50.0872,49.9878,50.2543,50.2579,50.3813,49.8822,50.1144,50.6803
1726,50.4907,50.0158,50.4427,50.3651,50.0819,49.9884,50.2505,50.2578,50.39,49.8855,50.1196,50.6746
1727,50.4815,50.0164,50.4429,50.3617,50.0877,49.9873,50.2493,50.2592,50.3935,49.8797,50.1148,50.6821
1728,50.4844,50.0148,50.4358,50.3662,50.0908,49.981,50.2476,50.2627,50.3864,49.8777,50.1163,50.6791
1729,50.482,50.0042,50.4377,50.3749,50.0818,49.9794,50.2448,50.2705,50.3925,49.8646,50.1194,50.6792
1730,50.4843,50.0121,50.4395,50.381,50.0891,49.9741,50.2389,50.2656,50.3991,49.8742,50.1204,50.6941
1731,50.4793,50.0147,50.4451,50.3871,50.1021,49.9768,50.2266,50.2544,50.3904,49.8905,50.113,50.6863
1732,50.4769,50.0105,50.4459,50.3811,50.0953,49.9773,50.2312,50.2584,50.3939,49.8953,50.0977,50.6859
1733,50.4798,50.0189,50.4456,50.3736,50.0947,49.9726,50.2421,50.2583,50.3942,49.887,50.1023,50.6861
1734,50.4743,50.0179,50.4427,50.3681,50.1088,49.9758,50.2299,50.2555,50.3892,49.8881,50.1028,50.6952
1735,50.485,50.0294,50.4372,50.3799,50.1035,49.9847,50.2167,50.2459,50.3838,49.8892,50.1059,50.6895
1736,50.4852,50.0315,50.448,50.3844,50.1123,49.9932,50.2202,50.2437,50.3773,49.8835,50.1132,50.6896
1737,50.4777,50.0362,50.4367,50.3915,50.1133,50.0053,50.2259,50.2409,50.386,49.882,50.1199,50.6997
1738,50.4774,50.0278,50.4333,50.3782,50.1127,49.9989,50.2414,50.2366,50.3926,49.8837,50.1183,50.6925
1739,50.4797,50.0236,50.4331,50.3738,50.1116,50.0037,50.2423,50.2276,50.3871,49.8895,50.1151,50.6916
1740,50.4899,50.0304,50.4376,50.3705,50.1198,50.0068,50.2364,50.2243,50.3916,49.8786,50.1066,50.688
1741,50.4969,50.0288,50.4342,50.3807,50.1114,50.0042,50.2452,50.2315,50.3825,49.8755,50.117,50.6834
1742,50.4966,50.0272,50.4292,50.3763,50.1103,49.9995,50.2424,50.235,50.3896,49.8803,50.1112,50.6909
1743,50.4973,50.0235,50.4363,50.386,50.1191,49.9927,50.2324,50.2297,50.3909,49.8762,50.1122,50.702
1744,50.4887,50.023,50.4423,50.378,50.117,49.989,50.2354,50.2295,50.3902,49.872,50.0991,50.7084
1745,50.4916,50.0261,50.4415,50.3762,50.1185,49.9921,50.2337,50.232,50.3905,49.8695,50.086,50.7065
1746,50.4861,50.0344,50.4413,50.3755,50.1246,49.9832,50.2299,50.2345,50.3824,49.8717,50.0755,50.7019
1747,50.4806,50.0349,50.442,50.3721,50.1334,49.9916,50.2282,50.237,50.3749,49.865,50.0765,50.6957
1748,50.4814,50.0307,50.4387,50.3667,50.124,49.999,50.2328,50.2384,50.3653,49.8666,50.0723,50.6917
1749,50.4816,50.0333,50.4421,50.3691,50.1275,50.0021,50.2508,50.2367,50.3656,49.8516,50.0775,50.6814
1750,50.4819,50.0286,50.4382,50.3715,50.1316,50.0037,50.2486,50.2288,50.3634,49.8501,50.0759,50.6711
1751,50.4759,50.0281,50.4317,50.3692,50.1274,50.0052,50.2459,50.2234,50.3605,49.8491,50.0696,50.6727
1752,50.4725,50.0229,50.4283,50.3659,50.1289,49.9995,50.2333,50.2228,50.3598,49.8591,50.0717,50.6776
1753,50.4717,50.0239,50.4385,50.3735,50.1376,49.9948,50.2326,50.2206,50.3612,49.8566,50.0669,50.685
1754,50.4797,50.0312,50.4289,50.3639,50.1411,49.9979,50.2444,50.2184,50.3547,49.8671,50.0726,50.6794
1755,50.4805,50.0218,50.4364,50.3591,50.1483,49.9932,50.2567,50.2131,50.367,49.8619,50.0622,50.6817
1756,50.4745,50.0285,50.4248,50.3573,50.1441,50.0031,50.2638,50.2166,50.3554,49.8646,50.0606,50.6771
1757,50.4738,50.027,50.4359,50.3643,50.1419,49.9953,50.2601,50.2025,50.3609,49.8709,50.0668,50.6793
1758,50.4699,50.0383,50.447,50.3678,50.1434,50.001,50.2698,50.1993,50.3648,49.8689,50.0621,50.68
1759,50.4732,50.0311,50.4488,50.3665,50.1366,50.0073,50.2753,50.1991,50.363,49.8742,50.0559,50.6734
1760,50.4776,50.0269,50.4569,50.3694,50.1376,50.0068,50.2746,50.198,50.3623,49.8691,50.0563,50.6657
1761,50.4799,50.0243,50.4478,50.3764,50.1426,50.0151,50.2786,50.1969,50.3647,49.8728,50.0599,50.6576
1762,50.4734,50.0279,50.4419,50.3731,50.1472,50.0176,50.2733,50.2019,50.3624,49.8728,50.0625,50.6676
1763,50.4732,50.0222,50.4401,50.3745,50.1543,50.0213,50.2798,50.2033,50.3638,49.8791,50.0624,50.6667
1764,50.4657,50.0274,50.4311,50.3809,50.165,50.0311,50.2823,50.2032,50.36,49.874,50.0588,50.6575
1765,50.4649,50.0356,50.4324,50.3761,50.1629,50.0337,50.2775,50.201,50.3577,49.8694,50.0582,50.6571
1766,50.4606,50.0315,50.4234,50.3764,50.1592,50.0342,50.2768,50.1932,50.3642,49.8664,50.052,50.6572
1767,50.4562,50.034,50.4304,50.3721,50.1683,50.0259,50.2699,50.1905,50.3681,49.8722,50.0427,50.646
1768,50.4626,50.0319,50.4317,50.3708,50.1805,50.0274,50.2754,50.1904,50.3658,49.883,50.0437,50.6508
1769,50.4577,50.033,50.4299,50.385,50.1691,50.0232,50.2665,50.1934,50.3656,49.8749,50.0489,50.651
1770,50.4621,50.0345,50.424,50.3771,50.1778,50.0253,50.2679,50.1964,50.3593,49.8832,50.0524,50.6465
1771,50.4623,50.0314,50.4191,50.3794,50.1679,50.0155,50.2616,50.2024,50.3519,49.894,50.0483,50.642
1772,50.4672,50.0314,50.423,50.371,50.175,50.0041,50.2666,50.1905,50.3552,49.8967,50.039,50.6395
1773,50.4623,50.0252,50.4305,50.3698,50.1775,50.0031,50.2644,50.1945,50.3617,49.8957,50.0482,50.6489
1774,50.4636,50.0216,50.4246,50.3696,50.184,49.9969,50.2606,50.2072,50.3595,49.9009,50.0426,50.6537
1775,50.4603,50.0246,50.4295,50.3786,50.1849,50.0,50.2574,50.2204,50.3562,49.8999,50.0512,50.6477
1776,50.4631,50.0287,50.4205,50.3727,50.1782,50.0021,50.2573,50.2208,50.3529,49.9015,50.0507,50.6417
1777,50.4541,50.0231,50.4193,50.3725,50.1837,50.0051,50.2535,50.2161,50.3558,49.8995,50.0486,50.647
1778,50.4534,50.0261,50.4134,50.3769,50.1841,50.0005,50.258,50.219,50.3541,49.8955,50.0547,50.6446
1779,50.4455,50.023,50.4085,50.3762,50.1784,49.9974,50.2584,50.2128,50.3574,49.9037,50.0435,50.638
1780,50.4376,50.0307,50.4058,50.3637,50.1676,50.0087,50.2552,50.2147,50.3572,49.9048,50.045,50.6295
1781,50.4379,50.0286,50.402,50.3702,50.168,50.0139,50.2458,50.2141,50.3693,49.9054,50.0358,50.6394
1782,50.432,50.0302,50.3951,50.3746,50.1633,50.021,50.2498,50.2262,50.3645,49.9013,50.0398,50.6364
1783,50.4292,50.0184,50.4,50.382,50.1566,50.0251,50.2507,50.2271,50.3561,49.8917,50.0342,50.634
1784,50.427,50.0265,50.3972,50.3808,50.1621,50.022,50.2536,50.2229,50.3534,49.8943,50.0362,50.6393
1785,50.4323,50.0214,50.4057,50.3785,50.1712,50.0195,50.2575,50.2238,50.3552,49.8867,50.0367,50.6364
1786,50.4468,50.0286,50.3963,50.3753,50.1686,50.0225,50.2584,50.2185,50.3545,49.8827,50.0402,50.6294
1787,50.4506,50.0234,50.393,50.3801,50.1725,50.0302,50.2608,50.2215,50.3456,49.8792,50.0529,50.6234
1788,50.4544,50.0285,50.3897,50.383,50.1704,50.0271,50.2683,50.2224,50.3449,49.8879,50.0529,50.6154
1789,50.4481,50.0351,50.3829,50.3894,50.1723,50.0189,50.2702,50.2258,50.3458,49.8961,50.0417,50.6253
1790,50.4427,50.0331,50.3801,50.382,50.1803,50.0174,50.2802,50.2282,50.3415,49.8941,50.0422,50.6367
1791,50.4309,50.0259,50.3738,50.3813,50.1747,50.0138,50.2826,50.2261,50.3439,49.8917,50.035,50.6383
1792,50.4347,50.028,50.3772,50.3857,50.1685,50.0204,50.288,50.2168,50.3406,49.8968,50.0381,50.641
1793,50.4359,50.0244,50.3739,50.3839,50.1659,50.0224,50.2848,50.2146,50.3374,49.8923,50.0396,50.6539
1794,50.4347,50.0218,50.3848,50.3868,50.1628,50.0122,50.2765,50.214,50.3357,49.8939,50.0411,50.6505
1795,50.4304,50.0188,50.371,50.3972,50.1672,50.0178,50.2769,50.2169,50.3284,49.8975,50.0375,50.64
1796,50.4312,50.0162,50.3728,50.4005,50.1666,50.0066,50.2772,50.2173,50.3323,49.9021,50.036,50.6371
1797,50.436,50.0213,50.3766,50.4094,50.1564,50.0132,50.2669,50.2147,50.3275,49.9006,50.0263,50.6413
1798,50.4393,50.0299,50.3734,50.4036,50.1599,50.0163,50.2607,50.2125,50.3182,49.8951,50.0359,50.6348
1799,50.441,50.0344,50.3666,50.4014,50.1507,50.0229,50.2631,50.2165,50.3145,49.9008,50.0369,50.6426
1800,50.4458,50.0344,50.3613,50.3961,50.1607,50.0305,50.2665,50.2184,50.3113,49.9089,50.0369,50.6453
1801,50.4486,50.0339,50.3556,50.4024,50.1626,50.0289,50.279,50.2203,50.3228,49.9054,50.0318,50.6551
1802,50.4458,50.046,50.3564,50.4083,50.1716,50.0304,50.2834,50.2247,50.3302,49.9171,50.0343,50.6507
1803,50.4542,50.053,50.3663,50.3934,50.17,50.0314,50.2908,50.2261,50.3386,49.9217,50.0449,50.6412
1804,50.4604,50.0459,50.3721,50.3897,50.1804,50.0294,50.2906,50.2259,50.3268,49.9197,50.0348,50.6333
1805,50.4572,50.0459,50.3744,50.3895,50.1813,50.0304,50.2915,50.2248,50.3306,49.9198,50.0297,50.6354
1806,50.4439,50.0454,50.3803,50.3847,50.1848,50.0339,50.2953,50.2267,50.3315,49.9223,50.0312,50.6336
1807,50.4491,50.0368,50.3735,50.379,50.1781,50.0369,50.3002,50.2205,50.3227,49.9224,50.0373,50.6428
1808,50.4459,50.0433,50.3703,50.3647,50.1765,50.0374,50.3006,50.2159,50.3256,49.9209,50.0382,50.6455
1809,50.4371,50.0584,50.3655,50.368,50.1719,50.0359,50.2979,50.2067,50.3264,49.9194,50.0367,50.6446
1810,50.4419,50.0594,50.3583,50.3618,50.1648,50.0374,50.3042,50.1981,50.3252,49.919,50.0447,50.6483
1811,50.4426,50.0624,50.3641,50.3601,50.1607,50.0378,50.3061,50.2055,50.322,49.913,50.0548,50.6424
1812,50.4469,50.0658,50.38,50.3624,50.1631,50.0348,50.3014,50.2059,50.3379,49.913,50.0522,50.6415
1813,50.4546,50.0633,50.3718,50.3652,50.1615,50.0398,50.3133,50.2108,50.3382,49.9076,50.0542,50.6417
1814,50.4499,50.0633,50.3901,50.363,50.1575,50.0413,50.3176,50.2122,50.3355,49.9066,50.0612,50.6448
1815,50.4451,50.0587,50.3784,50.3778,50.1609,50.0433,50.3209,50.2146,50.3358,49.8986,50.0526,50.6379
1816,50.4494,50.0637,50.3827,50.3766,50.1638,50.0387,50.3243,50.2235,50.3371,49.8947,50.0511,50.6336
1817,50.4506,50.0657,50.3865,50.3694,50.1627,50.0422,50.3216,50.2248,50.3309,49.8882,50.0501,50.6392
1818,50.4519,50.0666,50.3958,50.3712,50.1601,50.0493,50.3394,50.2277,50.3327,49.8918,50.053,50.6308
1819,50.4571,50.0676,50.3901,50.369,50.1625,50.0528,50.3427,50.2186,50.3271,49.8883,50.0545,50.635
1820,50.4619,50.0716,50.3948,50.3728,50.1674,50.0582,50.3445,50.2175,50.3349,49.8869,50.052,50.6347
1821,50.4591,50.0705,50.3921,50.3721,50.1753,50.0512,50.3558,50.2263,50.3452,49.8975,50.0535,50.6268
1822,50.4514,50.073,50.3874,50.3679,50.1782,50.0562,50.3597,50.2232,50.349,49.8945,50.0469,50.636
1823,50.4432,50.0694,50.3827,50.3687,50.1805,50.0582,50.361,50.2141,50.3493,49.8986,50.0514,50.6377
1824,50.4464,50.0779,50.385,50.3665,50.1755,50.0566,50.3667,50.217,50.3466,49.9036,50.0504,50.6438
1825,50.4447,50.0799,50.3798,50.3772,50.1635,50.0576,50.3601,50.2194,50.3399,49.9107,50.0553,50.64
1826,50.4445,50.0808,50.3866,50.3636,50.1554,50.0576,50.3594,50.2297,50.3407,49.9197,50.0523,50.6386
1827,50.4417,50.0847,50.3809,50.3609,50.1454,50.0655,50.3676,50.2261,50.345,49.9282,50.0573,50.6273
1828,50.4579,50.0932,50.3782,50.3542,50.1443,50.066,50.3659,50.2255,50.3458,49.9287,50.0518,50.6219
1829,50.472,50.0971,50.375,50.3605,50.1413,50.0769,50.3642,50.2214,50.3581,49.9263,50.0617,50.6271
1830,50.4831,50.0901,50.3763,50.3563,50.1392,50.0839,50.364,50.2218,50.3624,49.9184,50.0716,50.6278
